current_reward,current_battery,distance_to_goal,terminated,truncated
-0.79,11.978059041153077,0.42105263,False,False
-1.0,11.848220959293078,0.42105263,False,False
-0.04,11.71838287743308,0.47368422,False,False
-0.79,11.58854229557308,0.47368422,False,False
-1.0,11.45870121371308,0.47368422,False,False
-0.04,11.32886063185308,0.47368422,False,False
-0.04,11.134091009063079,0.47368422,False,False
-1.0,10.939313886273078,0.47368422,False,False
-0.25,10.809467804413078,0.47368422,False,False
-0.25,10.679623722553078,0.42105263,False,False
-0.25,10.549785640693079,0.47368422,False,False
-0.04,10.41994305883308,0.42105263,False,False
-0.04,10.22517593604308,0.42105263,False,False
-0.04,10.095335854183078,0.47368422,False,False
-0.79,9.965491772323078,0.47368422,False,False
-0.04,9.835646690463077,0.47368422,False,False
-0.04,29.06552624363827,0.47368422,False,False
-0.79,28.87073862084827,0.47368422,False,False
-0.25,9.446103444883077,0.47368422,False,False
-0.79,9.316248863023079,0.47368422,False,False
-0.04,7.65010003581194,0.47368422,False,False
-0.04,28.286424252478263,0.47368422,False,False
-0.25,6.67623842186194,0.47368422,False,False
-0.04,6.221766135351939,0.42105263,False,False
-0.79,5.767305348841939,0.42105263,False,False
-0.25,5.2479260214019385,0.47368422,False,False
-0.25,27.572247302248265,0.47368422,False,False
-0.25,8.47227283093308,0.47368422,False,False
-0.25,8.277488708143082,0.47368422,False,False
-0.25,8.08271408535308,0.47368422,False,False
-0.25,3.235336752571937,0.47368422,False,False
-0.25,7.758086380703082,0.47368422,False,False
-0.04,7.628231798843082,0.47368422,False,False
-0.04,7.498379716983082,0.47368422,False,False
-0.25,7.303604094193082,0.42105263,False,False
-0.25,7.108838971403082,0.47368422,False,False
-0.25,6.978992889543082,0.47368422,False,False
-0.25,6.784220766753082,0.47368422,False,False
-0.25,6.589445643963082,0.42105263,False,False
-0.25,6.459607562103082,0.47368422,False,False
-1.0,6.329764980243082,0.47368422,False,False
-1.0,6.199922398383082,0.47368422,False,False
-1.0,6.070079816523082,0.47368422,False,False
-0.25,5.940235734663082,0.42105263,False,False
-0.25,5.810396152803082,0.47368422,False,False
-0.25,5.680552070943082,0.42105263,False,False
-0.04,5.4857879481530825,0.47368422,False,False
-0.25,5.291019825363083,0.42105263,False,False
-1.0,5.096248202573084,0.42105263,False,False
-0.25,4.966406120713084,0.42105263,False,False
-0.25,4.771635497923085,0.47368422,False,False
-0.79,4.576856875133085,0.47368422,False,False
-0.25,4.447007793273086,0.47368422,False,False
-0.25,4.317159711413086,0.47368422,False,False
-0.25,4.187305629553086,0.47368422,False,False
-0.04,4.057447047693087,0.47368422,False,False
-0.04,21.728306618548267,0.42105263,False,False
-0.04,3.7328128430430865,0.47368422,False,False
-0.79,3.5380287202530867,0.47368422,False,False
-0.04,21.273787332038264,0.42105263,False,False
-0.04,3.148462474673087,0.47368422,False,False
-0.04,20.884198586458265,0.42105263,False,False
-0.79,20.689408963668264,0.42105263,False,False
-0.25,20.494619340878263,0.42105263,False,False
-0.79,20.299832718088265,0.42105263,False,False
-0.25,2.499195565373087,0.47368422,False,False
-0.25,19.975198513438265,0.42105263,False,False
-0.04,19.715477849718265,0.36842105,False,False
-1.0,19.455766685998263,0.36842105,False,False
-0.79,19.196054522278263,0.36842105,False,False
-0.04,18.936340358558265,0.36842105,False,False
-0.04,18.741558235768267,0.31578946,False,False
-0.04,18.54677511297827,0.31578946,False,False
-1.0,18.351990490188275,0.31578946,False,False
-0.25,18.09227232646828,0.36842105,False,False
-1.0,17.832553662748282,0.36842105,False,False
-0.25,17.572833499028285,0.42105263,False,False
-1.0,17.313106335308287,0.42105263,False,False
-0.25,17.118321212518286,0.36842105,False,False
-0.25,16.858600548798286,0.42105263,False,False
-0.25,16.598869885078287,0.42105263,False,False
-0.25,16.33914122135829,0.36842105,False,False
-0.25,16.14435509856829,0.31578946,False,False
-0.04,15.884634434848293,0.31578946,False,False
-0.04,15.624910271128293,0.2631579,False,False
-0.04,15.365189107408293,0.2631579,False,False
-0.04,15.105477943688294,0.31578946,False,False
-0.25,14.845763779968294,0.31578946,False,False
-0.25,14.650987157178296,0.31578946,False,False
-0.25,14.391268493458297,0.36842105,False,False
-0.25,14.196484370668298,0.31578946,False,False
-0.25,14.001698247878299,0.31578946,False,False
-0.04,13.8069081250883,0.36842105,False,False
-0.04,13.612120002298301,0.42105263,False,False
-0.04,13.417327379508302,0.47368422,False,False
-0.79,13.222525756718303,0.47368422,False,False
-1.0,12.962785092998303,0.47368422,False,False
-0.04,12.767985470208302,0.47368422,False,False
-0.79,12.573182847418302,0.47368422,False,False
-0.04,12.443323765558302,0.42105263,False,False
-0.25,12.313469183698302,0.36842105,False,False
-0.04,12.183622101838303,0.31578946,False,False
-0.79,12.053779519978303,0.31578946,False,False
-0.25,11.923934438118302,0.2631579,False,False
-0.25,11.794091356258303,0.2631579,False,False
-0.25,11.664246274398304,0.2631579,False,False
-0.25,11.534400692538304,0.2631579,False,False
-0.04,11.404555610678305,0.31578946,False,False
-0.04,11.274708528818305,0.2631579,False,False
-0.04,11.144862946958305,0.2631579,False,False
-0.25,11.015018365098307,0.2631579,False,False
-0.25,10.885174283238307,0.2631579,False,False
-0.25,10.755329201378308,0.31578946,False,False
-0.25,10.625484619518309,0.36842105,False,False
-0.79,10.495639037658309,0.36842105,False,False
-0.79,10.36579345579831,0.36842105,False,False
-0.25,10.235943873938309,0.31578946,False,False
-0.25,10.106098792078308,0.2631579,False,False
-0.25,9.976253210218308,0.31578946,False,False
-0.25,9.846407628358309,0.2631579,False,False
-0.04,9.716563546498309,0.21052632,False,False
-0.79,9.586719464638309,0.21052632,False,False
-0.04,9.456876882778309,0.15789473,False,False
-0.79,9.327029800918309,0.15789473,False,False
-0.04,9.197181719058309,0.10526316,False,False
-1.0,9.067335137198308,0.10526316,False,False
-0.79,8.937485555338307,0.10526316,False,False
-0.04,8.742696432548307,0.10526316,False,False
-0.04,8.547912309758308,0.15789473,False,False
-0.25,8.353127186968308,0.15789473,False,False
-0.79,8.158342564178307,0.15789473,False,False
-0.79,7.963557941388306,0.15789473,False,False
-1.0,7.768770318598305,0.15789473,False,False
-0.25,7.573983695808304,0.10526316,False,False
-0.79,7.444135113948304,0.10526316,False,False
-1.0,7.314288032088304,0.10526316,False,False
-0.25,7.184436950228304,0.15789473,False,False
-1.0,7.054591368368303,0.15789473,False,False
-0.25,6.859804745578303,0.10526316,False,False
-0.04,6.729957663718302,0.10526316,False,False
-0.79,6.600113081858302,0.10526316,False,False
-0.04,6.470268499998301,0.15789473,False,False
-1.0,6.3404254181383015,0.15789473,False,False
-0.25,6.210585336278302,0.10526316,False,False
-0.04,6.080742254418301,0.15789473,False,False
-0.25,5.950899672558301,0.10526316,False,False
-0.04,5.7561145497683,0.10526316,False,False
-0.04,5.5613269269783,0.05263158,False,False
-0.79,5.3665373041882996,0.05263158,False,False
-0.25,5.236684222328299,0.10526316,False,False
-0.04,5.106836140468299,0.15789473,False,False
-0.25,4.976991058608299,0.10526316,False,False
-0.25,4.847145476748298,0.15789473,False,False
-1.0,4.717302894888298,0.15789473,False,False
-0.25,4.587458813028298,0.15789473,False,False
-0.25,4.457619231168298,0.10526316,False,False
-0.25,4.327774649308298,0.15789473,False,False
-0.25,4.197931567448297,0.15789473,False,False
-0.25,4.0031564446582975,0.10526316,False,False
-0.25,3.8083818218682977,0.10526316,False,False
-1.0,3.6136056990782977,0.10526316,False,False
-1.0,3.418822576288298,0.10526316,False,False
-0.25,3.2240419534982983,0.10526316,False,False
-1.0,3.029262330708298,0.10526316,False,False
-0.25,2.834478207918298,0.10526316,False,False
-0.04,2.7046301260582983,0.15789473,False,False
-1.0,2.4448999623382983,0.15789473,False,False
-0.79,2.185168298618299,0.15789473,False,False
-0.79,1.9903701758282994,0.15789473,False,False
-1.0,1.8605155939682994,0.15789473,False,False
-1.0,1.7306645121082993,0.15789473,False,False
-0.04,1.6008134302482993,0.21052632,False,False
-0.79,1.470958348388299,0.21052632,False,False
-0.04,1.341103266528299,0.2631579,False,False
-1.0,1.2112466846682988,0.2631579,False,False
-0.79,1.0164445618782987,0.2631579,False,False
-0.79,0.8216399390882986,0.2631579,False,False
-0.04,0.6268353162982986,0.31578946,False,False
-0.79,0.49697223443829863,0.31578946,False,False
-0.79,0.3021651116482987,0.31578946,False,False
-1.0,0.10735798885829866,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-0.79,0.0,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-0.25,0.0,0.2631579,False,False
-1.0,0.0,0.2631579,False,False
-0.25,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-0.25,0.0,0.15789473,False,False
-0.25,0.0,0.10526316,False,False
-1.0,0.0,0.10526316,False,False
-0.25,0.0,0.15789473,False,False
-0.79,0.0,0.15789473,False,False
-1.0,0.0,0.15789473,False,False
-0.25,0.0,0.10526316,False,False
-0.25,0.0,0.15789473,False,False
-0.25,0.0,0.15789473,False,False
-0.79,0.0,0.15789473,False,False
-0.04,0.0,0.21052632,False,False
-0.79,0.0,0.21052632,False,False
-0.04,0.0,0.2631579,False,False
-0.04,0.0,0.2631579,False,False
-0.25,0.0,0.21052632,False,False
-0.25,0.0,0.15789473,False,False
-0.04,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-0.25,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-0.25,0.0,0.2631579,False,False
-0.04,0.0,0.31578946,False,False
-0.25,0.0,0.2631579,False,False
-0.25,0.0,0.2631579,False,False
-0.25,0.0,0.21052632,False,False
-0.25,0.0,0.2631579,False,False
-0.04,0.0,0.31578946,False,False
-0.04,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-0.04,0.0,0.42105263,False,False
-0.04,0.0,0.42105263,False,False
-0.79,0.0,0.42105263,False,False
-0.25,0.0,0.36842105,False,False
-0.25,0.0,0.42105263,False,False
-0.04,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-0.79,0.0,0.36842105,False,False
-0.25,0.0,0.42105263,False,False
-0.04,0.0,0.36842105,False,False
-0.25,0.0,0.36842105,False,False
-0.25,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-1.0,0.0,0.36842105,False,False
-0.25,0.0,0.36842105,False,False
-0.25,0.0,0.31578946,False,False
-0.25,0.0,0.2631579,False,False
-0.25,0.0,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-0.25,0.0,0.2631579,False,False
-0.25,0.0,0.21052632,False,False
-1.0,0.0,0.21052632,False,False
-0.79,0.0,0.21052632,False,False
-0.25,0.0,0.15789473,False,False
-0.25,0.0,0.15789473,False,False
-0.25,0.0,0.10526316,False,False
-0.25,0.0,0.05263158,False,False
-0.79,0.0,0.05263158,False,False
-0.04,0.0,0.10526316,False,False
-0.25,0.0,0.05263158,False,False
-1.0,0.0,0.05263158,False,False
-0.79,0.0,0.05263158,False,False
-1.0,0.0,0.05263158,False,False
-1.0,0.0,0.05263158,False,False
-1.0,0.0,0.05263158,False,False
-1.0,0.0,0.05263158,False,False
-0.25,0.0,0.10526316,False,False
