current_reward,current_battery,distance_to_goal,terminated,truncated
-0.04,68.05826031368575,0.05263158,False,False
-0.04,67.60377252717574,0.05263158,False,False
-0.79,67.14926824066572,0.05263158,False,False
-0.79,66.69476145415571,0.05263158,False,False
-0.04,66.24026066764571,0.05263158,False,False
-0.79,65.78576338113571,0.05263158,False,False
-0.79,65.3312705946257,0.05263158,False,False
-1.0,64.87678330811572,0.05263158,False,False
400,64.42230152160572,0.0,True,False
-0.04,29.56357764320635,0.2631579,False,False
-0.04,29.36875252041635,0.2631579,False,False
-0.04,29.173923897626352,0.21052632,False,False
-0.04,29.04404781576635,0.15789473,False,False
-0.25,28.914169233906353,0.21052632,False,False
-0.25,28.784292652046354,0.15789473,False,False
-0.79,28.654414070186355,0.15789473,False,False
-0.79,28.524535988326356,0.15789473,False,False
-1.0,28.394657906466357,0.15789473,False,False
-0.04,28.26477932460636,0.15789473,False,False
-0.79,28.134903742746356,0.15789473,False,False
-0.79,28.005028160886354,0.15789473,False,False
-0.25,27.875154079026355,0.15789473,False,False
-0.25,27.745274497166356,0.21052632,False,False
-0.25,27.615396415306353,0.15789473,False,False
-0.04,27.48552083344635,0.10526316,False,False
-0.04,27.35564675158635,0.10526316,False,False
-0.25,27.225768169726347,0.15789473,False,False
-0.04,27.09588558786635,0.21052632,False,False
-0.25,26.96600050600635,0.15789473,False,False
-0.25,26.83611442414635,0.21052632,False,False
-0.25,26.706230342286347,0.2631579,False,False
-0.04,93.19860498360775,0.31578946,False,False
-0.25,26.511402719496346,0.2631579,False,False
-0.04,26.381521137636344,0.21052632,False,False
-0.04,26.251644555776345,0.21052632,False,False
-0.25,26.121766473916345,0.2631579,False,False
-0.79,25.991884892056344,0.2631579,False,False
-0.25,25.861998810196344,0.2631579,False,False
-0.25,25.66716618740634,0.21052632,False,False
-0.04,25.537283605546342,0.15789473,False,False
-1.0,25.34246198275634,0.15789473,False,False
-0.04,25.14764535996634,0.21052632,False,False
-0.25,24.952830237176343,0.15789473,False,False
-0.04,24.75801461438634,0.15789473,False,False
-0.25,24.563201991596337,0.15789473,False,False
-0.25,24.368386368806334,0.21052632,False,False
-0.04,24.173573746016334,0.21052632,False,False
-0.79,23.97876112322633,0.21052632,False,False
-0.25,23.78394900043633,0.15789473,False,False
-0.25,23.58913687764633,0.21052632,False,False
-0.25,23.39432425485633,0.15789473,False,False
-1.0,23.199510132066326,0.15789473,False,False
-0.04,23.004696509276325,0.15789473,False,False
-0.04,22.809883386486327,0.21052632,False,False
-0.79,22.615071763696328,0.21052632,False,False
-0.25,22.42026164090633,0.15789473,False,False
-0.25,22.22545051811633,0.21052632,False,False
-0.25,22.03064139532633,0.15789473,False,False
-0.25,21.83582927253633,0.15789473,False,False
-0.25,21.64101414974633,0.21052632,False,False
-0.25,21.446203026956333,0.21052632,False,False
-0.25,21.251392404166335,0.15789473,False,False
-0.25,21.056578781376334,0.21052632,False,False
-1.0,20.861768158586337,0.21052632,False,False
-0.25,20.666956035796336,0.15789473,False,False
-0.25,20.47214791300633,0.21052632,False,False
-0.25,20.277339790216327,0.21052632,False,False
-0.25,20.08253316742633,0.21052632,False,False
-0.25,19.88773004463633,0.21052632,False,False
-0.25,19.692921921846334,0.15789473,False,False
-1.0,19.498113299056335,0.15789473,False,False
-0.25,19.303303176266336,0.21052632,False,False
-0.25,19.108489053476337,0.15789473,False,False
-1.0,18.913672430686336,0.15789473,False,False
-0.25,18.783800348826336,0.21052632,False,False
-0.25,18.588992226036336,0.15789473,False,False
-1.0,18.394186103246334,0.15789473,False,False
-1.0,18.19937398045633,0.15789473,False,False
-0.25,18.004561857666324,0.15789473,False,False
-0.04,17.809752734876323,0.15789473,False,False
-0.25,17.61494061208632,0.15789473,False,False
-0.25,17.42012198929632,0.15789473,False,False
-0.79,17.22530286650632,0.15789473,False,False
-0.25,17.030483743716317,0.15789473,False,False
-1.0,16.835667620926316,0.15789473,False,False
-0.25,16.640853998136315,0.21052632,False,False
-1.0,16.446037875346317,0.21052632,False,False
-0.25,16.251218252556317,0.21052632,False,False
-0.04,16.056395629766318,0.2631579,False,False
-0.25,15.861577506976317,0.21052632,False,False
-0.79,15.666759384186316,0.21052632,False,False
-1.0,15.471933761396315,0.21052632,False,False
-0.79,15.277113138606314,0.21052632,False,False
-0.25,15.082292015816313,0.2631579,False,False
-0.25,14.887481893026312,0.21052632,False,False
-0.25,14.69266877023631,0.2631579,False,False
-0.04,14.497858647446309,0.31578946,False,False
-0.04,14.30305152465631,0.31578946,False,False
-0.04,14.10823690186631,0.31578946,False,False
-0.04,13.913420279076309,0.31578946,False,False
-0.79,13.71859565628631,0.31578946,False,False
-1.0,13.523768533496309,0.31578946,False,False
-0.79,13.328941410706308,0.31578946,False,False
-0.04,13.134114287916308,0.36842105,False,False
-0.25,12.939294665126308,0.31578946,False,False
-0.25,12.744472542336307,0.31578946,False,False
-0.79,12.549643919546307,0.31578946,False,False
-1.0,12.354813796756307,0.31578946,False,False
-0.25,12.224929214896306,0.31578946,False,False
-1.0,12.095049133036305,0.31578946,False,False
-0.25,11.965169051176304,0.31578946,False,False
-1.0,11.835284469316303,0.31578946,False,False
-1.0,11.640459846526301,0.31578946,False,False
-1.0,11.4456337237363,0.31578946,False,False
