current_reward,current_battery,distance_to_goal,terminated,truncated
-0.04,85.0916770756779,0.47368422,False,False
-0.79,84.76706737102788,0.47368422,False,False
-0.04,84.37753212544787,0.47368422,False,False
-0.25,83.98799487986787,0.47368422,False,False
-0.04,83.66338317521787,0.42105263,False,False
-0.04,83.33877147056788,0.42105263,False,False
-0.25,83.01416526591788,0.42105263,False,False
-0.04,82.68955156126789,0.47368422,False,False
-0.04,82.36493035661789,0.42105263,False,False
-0.04,82.04031415196789,0.42105263,False,False
-0.04,81.7156919473179,0.47368422,False,False
-0.04,81.39107074266789,0.47368422,False,False
-0.79,81.06645153801789,0.47368422,False,False
-0.25,80.7418383333679,0.47368422,False,False
-0.79,80.4172341287179,0.47368422,False,False
-0.25,80.0926294240679,0.47368422,False,False
-0.04,77.29502730287047,0.42105263,False,False
-1.0,77.10019618008046,0.42105263,False,False
-0.25,79.24866989197788,0.47368422,False,False
-0.79,78.92406618732788,0.47368422,False,False
-1.0,78.59946098267788,0.47368422,False,False
-1.0,78.27485677802788,0.47368422,False,False
-0.79,77.95025307337788,0.47368422,False,False
-0.25,77.62564786872788,0.47368422,False,False
-0.25,77.30104966407788,0.42105263,False,False
-0.79,76.97645195942789,0.42105263,False,False
-0.25,76.65186225477788,0.42105263,False,False
-0.25,76.32726955012788,0.42105263,False,False
-0.04,74.76233120660044,0.47368422,False,False
-1.0,74.50257304288044,0.47368422,False,False
-0.04,75.48333651803787,0.42105263,False,False
-0.04,75.15874581338787,0.42105263,False,False
-0.25,73.78822709265044,0.47368422,False,False
-0.25,74.57449844501785,0.42105263,False,False
-0.79,74.24991074036784,0.42105263,False,False
-0.25,73.92532153571783,0.42105263,False,False
-0.79,73.60073533106782,0.42105263,False,False
-0.25,72.48942827405044,0.47368422,False,False
-1.0,72.16472456940045,0.47368422,False,False
-0.04,72.7568247989778,0.47368422,False,False
-0.25,72.43223809432779,0.42105263,False,False
-0.25,72.10765388967778,0.47368422,False,False
-0.25,71.78306418502777,0.42105263,False,False
-0.79,71.45847698037777,0.42105263,False,False
-0.25,71.13388077572777,0.42105263,False,False
-0.79,70.80928157107779,0.42105263,False,False
-1.0,70.4846828664278,0.42105263,False,False
-0.04,70.16008116177781,0.47368422,False,False
-0.25,69.8354724571278,0.47368422,False,False
-0.04,69.5108667524778,0.47368422,False,False
-1.0,69.18625304782779,0.47368422,False,False
-0.25,68.86163684317779,0.47368422,False,False
-0.25,68.5370216385278,0.47368422,False,False
-0.25,68.21241143387779,0.47368422,False,False
-0.25,67.88779722922779,0.47368422,False,False
-0.04,67.56318352457778,0.47368422,False,False
-0.04,73.583636295128,0.42105263,False,False
-0.04,73.453768213268,0.42105263,False,False
-0.04,73.323896631408,0.42105263,False,False
-0.04,73.19403404954801,0.47368422,False,False
-0.79,73.06417046768802,0.47368422,False,False
-0.04,72.93430738582802,0.42105263,False,False
-0.25,72.80444830396802,0.42105263,False,False
-0.79,72.67458422210802,0.42105263,False,False
-0.25,72.54472514024803,0.47368422,False,False
-0.04,72.41486755838804,0.42105263,False,False
-0.04,72.22007293559804,0.47368422,False,False
-0.79,72.02527381280804,0.47368422,False,False
-0.79,71.83047819001804,0.47368422,False,False
-1.0,71.63568256722805,0.47368422,False,False
-1.0,71.44088694443805,0.47368422,False,False
-0.25,71.31103186257805,0.42105263,False,False
-0.04,71.18117978071805,0.42105263,False,False
-0.25,71.05133069885805,0.47368422,False,False
-1.0,70.92147861699804,0.47368422,False,False
-1.0,70.79162553513804,0.47368422,False,False
-0.04,70.66176945327804,0.47368422,False,False
-0.25,70.53190837141804,0.47368422,False,False
-0.25,70.40204328955805,0.42105263,False,False
-1.0,70.27217970769804,0.42105263,False,False
-0.79,70.14231612583804,0.42105263,False,False
-1.0,69.94750850304803,0.42105263,False,False
-0.04,69.75269938025802,0.47368422,False,False
-0.25,69.55788225746802,0.42105263,False,False
-0.25,69.42800917560803,0.47368422,False,False
-0.25,69.23319005281803,0.42105263,False,False
-0.25,69.03837993002803,0.47368422,False,False
-0.79,68.84356180723803,0.47368422,False,False
-0.25,68.64873918444803,0.47368422,False,False
-0.25,68.45392006165804,0.42105263,False,False
-0.25,68.25911943886803,0.47368422,False,False
-0.25,68.06430881607803,0.42105263,False,False
-0.79,67.86950419328802,0.42105263,False,False
-0.04,67.67468757049802,0.47368422,False,False
-0.79,67.47987094770802,0.47368422,False,False
-0.25,67.28504932491802,0.42105263,False,False
-0.79,67.09023670212802,0.42105263,False,False
-0.04,58.47379929437759,0.47368422,False,False
-1.0,58.14915358972759,0.47368422,False,False
-0.04,13.081803055198867,0.47368422,False,False
-0.79,12.887028932408866,0.47368422,False,False
-0.79,12.692247809618864,0.47368422,False,False
-0.04,12.497468686828864,0.42105263,False,False
-0.79,12.302699564038862,0.42105263,False,False
-1.0,12.107926941248861,0.42105263,False,False
-1.0,11.91315131845886,0.42105263,False,False
-1.0,11.653453154738859,0.42105263,False,False
-1.0,11.393755491018856,0.42105263,False,False
-0.04,11.198987868228857,0.42105263,False,False
-0.04,11.004224245438857,0.42105263,False,False
-1.0,10.809472622648858,0.42105263,False,False
-0.04,10.614717499858859,0.47368422,False,False
-0.04,10.41996637706886,0.47368422,False,False
-0.25,10.22520925427886,0.47368422,False,False
-0.04,10.095367672418861,0.42105263,False,False
-0.79,9.965523090558863,0.42105263,False,False
-0.79,9.835678508698864,0.42105263,False,False
-0.25,9.705837426838865,0.47368422,False,False
-0.79,9.575996844978865,0.47368422,False,False
-0.79,9.446156263118866,0.47368422,False,False
