current_reward,current_battery,distance_to_goal,terminated,truncated
-0.79,53.03871096575514,0.31578946,False,False
-0.04,15.28268089897531,0.2631579,False,False
-0.04,15.21773335804531,0.21052632,False,False
-0.79,15.15278481711531,0.21052632,False,False
-1.0,15.087836276185309,0.21052632,False,False
-0.04,52.64916272017515,0.2631579,False,False
-0.04,15.022887735255308,0.21052632,False,False
-0.04,14.892999153395309,0.15789473,False,False
-0.04,14.763108571535309,0.10526316,False,False
-0.79,14.633223989675308,0.10526316,False,False
-0.04,14.503339407815307,0.05263158,False,False
-0.04,14.373451325955308,0.05263158,False,False
-0.79,14.243567244095308,0.05263158,False,False
-0.79,14.113683162235308,0.05263158,False,False
-1.0,13.983799080375308,0.05263158,False,False
-0.79,13.853914998515307,0.05263158,False,False
-1.0,13.724030916655307,0.05263158,False,False
-0.25,13.594141334795307,0.10526316,False,False
-1.0,13.464257252935306,0.10526316,False,False
-0.25,13.334372671075306,0.15789473,False,False
-0.04,13.204482089215306,0.15789473,False,False
-0.04,13.074596007355305,0.10526316,False,False
-0.25,12.944706925495305,0.05263158,False,False
-0.79,12.814818343635306,0.05263158,False,False
-0.25,12.749874302705306,0.05263158,False,False
-0.25,12.619990220845306,0.05263158,False,False
-0.79,12.490101638985307,0.05263158,False,False
-0.25,12.360213057125307,0.10526316,False,False
-0.25,12.230323975265307,0.05263158,False,False
-1.0,12.100440393405307,0.05263158,False,False
-1.0,12.035500852475307,0.05263158,False,False
-0.04,11.905616770615307,0.05263158,False,False
-1.0,11.840676729685306,0.05263158,False,False
-0.25,11.775736688755305,0.05263158,False,False
-0.25,11.710792647825306,0.10526316,False,False
-0.25,11.580908065965305,0.05263158,False,False
-0.25,11.451023984105305,0.05263158,False,False
400,11.321139402245304,0.0,True,False
-0.04,25.377614343876342,0.42105263,False,False
-0.04,25.05301463922634,0.47368422,False,False
-0.79,24.72840543457634,0.47368422,False,False
-0.25,24.403799229926342,0.42105263,False,False
-0.04,24.079189525276345,0.36842105,False,False
-0.25,23.754587320626346,0.42105263,False,False
-0.25,23.429981115976346,0.36842105,False,False
-0.25,23.10537841132635,0.42105263,False,False
-0.25,22.78077020667635,0.47368422,False,False
-0.79,22.456166502026353,0.47368422,False,False
-0.04,22.13156379737635,0.42105263,False,False
-0.79,21.80695859272635,0.42105263,False,False
-0.04,21.547276929006348,0.47368422,False,False
-0.79,21.287584265286345,0.47368422,False,False
-0.04,20.962961560636344,0.47368422,False,False
-0.25,20.638349355986346,0.42105263,False,False
-0.04,20.313738651336347,0.42105263,False,False
-0.04,20.05405748761635,0.47368422,False,False
-0.25,19.72944328296635,0.42105263,False,False
-0.04,19.46976011924635,0.42105263,False,False
-0.25,19.145149414596347,0.47368422,False,False
-0.04,18.82052770994635,0.47368422,False,False
-0.79,18.49591450529635,0.47368422,False,False
-0.79,18.171294300646352,0.47368422,False,False
-0.25,17.911596636926355,0.47368422,False,False
-0.79,17.651908973206353,0.47368422,False,False
-0.25,17.327294768556353,0.47368422,False,False
-1.0,17.002672063906353,0.47368422,False,False
-0.79,16.742970900186354,0.47368422,False,False
-1.0,16.418340695536354,0.47368422,False,False
-0.25,16.158642031816353,0.47368422,False,False
-1.0,15.898942368096353,0.47368422,False,False
-1.0,15.639239704376353,0.47368422,False,False
-0.25,15.379537040656352,0.47368422,False,False
-0.25,15.119839876936354,0.42105263,False,False
-0.25,14.860152713216355,0.42105263,False,False
-0.25,14.600459049496356,0.42105263,False,False
-0.25,14.340767885776355,0.42105263,False,False
-1.0,14.081079722056357,0.42105263,False,False
-0.25,13.821384058336356,0.47368422,False,False
-0.25,13.561685894616357,0.47368422,False,False
-1.0,13.301994230896357,0.47368422,False,False
-0.04,13.042298067176358,0.42105263,False,False
-0.79,12.782607403456359,0.42105263,False,False
-0.25,12.52291923973636,0.42105263,False,False
-0.25,12.263233576016361,0.42105263,False,False
-0.25,12.003548412296363,0.47368422,False,False
-0.25,11.743861748576363,0.42105263,False,False
-0.25,11.484179584856363,0.47368422,False,False
-0.25,11.224496421136365,0.42105263,False,False
-0.04,10.964822757416366,0.47368422,False,False
-0.25,10.705146093696367,0.42105263,False,False
-0.25,10.445469429976368,0.36842105,False,False
-0.04,10.18580126625637,0.31578946,False,False
-0.04,9.92613210253637,0.31578946,False,False
-0.04,9.666462438816371,0.2631579,False,False
-0.79,9.406796775096371,0.2631579,False,False
-0.04,9.14713411137637,0.31578946,False,False
-0.25,8.887467947656372,0.36842105,False,False
-0.04,8.627799783936373,0.31578946,False,False
-0.79,8.368138120216374,0.31578946,False,False
-0.25,8.108470456496375,0.31578946,False,False
-0.79,7.8488022927763765,0.31578946,False,False
-0.25,7.654057169986376,0.31578946,False,False
-0.25,7.394382506266376,0.2631579,False,False
-0.04,7.199636383476376,0.2631579,False,False
-0.04,7.004891760686376,0.31578946,False,False
-0.04,6.810142137896376,0.31578946,False,False
-0.04,6.615389015106376,0.2631579,False,False
-0.04,6.420635892316376,0.2631579,False,False
-0.25,6.160950728596377,0.31578946,False,False
-0.25,5.901264564876377,0.31578946,False,False
-0.25,5.641582401156377,0.31578946,False,False
-0.25,5.3819082374363765,0.31578946,False,False
-0.79,5.122227573716376,0.31578946,False,False
-0.04,4.862545909996377,0.2631579,False,False
-0.25,4.602862746276377,0.2631579,False,False
-0.04,4.3431725825563765,0.21052632,False,False
-0.25,4.148411959766376,0.2631579,False,False
-0.25,3.9536483369763755,0.31578946,False,False
-0.25,3.758887214186375,0.31578946,False,False
-0.79,3.6290531323263746,0.31578946,False,False
-0.25,3.4992190504663743,0.2631579,False,False
-0.25,3.369388968606374,0.31578946,False,False
-0.25,3.174628845816374,0.2631579,False,False
-0.79,2.979873223026374,0.2631579,False,False
-0.25,2.720185059306374,0.2631579,False,False
-0.25,2.460498395586374,0.31578946,False,False
-0.25,2.200812231866374,0.2631579,False,False
-1.0,1.8762035272163742,0.2631579,False,False
-0.25,1.551607822566374,0.31578946,False,False
-1.0,1.227011117916374,0.31578946,False,False
-0.25,0.902408413266374,0.31578946,False,False
-0.25,0.5778152086163739,0.31578946,False,False
-0.25,0.25322300396637376,0.2631579,False,False
-0.25,0.0,0.2631579,False,False
-0.79,0.0,0.2631579,False,False
-1.0,0.0,0.2631579,False,False
-1.0,0.0,0.2631579,False,False
-1.0,0.0,0.2631579,False,False
-0.25,0.0,0.31578946,False,False
-0.25,0.0,0.31578946,False,False
-1.0,0.0,0.31578946,False,False
-0.04,0.0,0.36842105,False,False
-0.04,0.0,0.42105263,False,False
-0.79,0.0,0.42105263,False,False
-0.04,0.0,0.47368422,False,False
-0.04,0.0,0.47368422,False,False
-0.79,0.0,0.47368422,False,False
