"(1, 14)","(5, 4)","(11, 17)","(16, 4)"
31.61381757046244,62.20315942261022,88.76554103365248,20.461744842244677
31.418992947672443,61.878554217960215,88.63570195179248,20.266958719454678
31.224168824882444,61.55394901331021,88.50585586993249,20.07216109666468
31.029346702092443,61.22935030866021,88.37601678807249,19.87736847387468
30.834519579302444,60.904749604010206,88.2461822062125,19.68257385108468
30.639693456512447,60.5152108584302,88.1163476243525,19.55271776922468
30.444870833722447,60.1906046537802,87.9865070424925,19.35792064643468
30.31499375186245,59.8659939491302,87.7268118787725,19.22805956457468
30.18511517000245,59.541382744480195,87.46712321505248,19.09819698271468
30.120182629072453,59.151850998900194,87.20742755133247,18.96833740085468
29.990304047212454,58.82724579425019,86.94774038761247,18.83848031899468
29.860426965352456,58.50263208960019,86.68805872389247,18.70862773713468
29.730548383492458,58.178032884950184,86.42837656017247,18.578776155274678
29.66561584256246,57.788515639370175,86.16868189645247,18.44891507341468
29.53573576070246,57.39900489379018,86.03884831459247,18.25411895062468
29.405859178842462,57.00949264821018,85.90900873273247,18.059323327834683
29.275985096982463,56.55504486170018,85.77916765087248,17.929462745974686
29.146114515122466,56.10060107519018,85.64932756901248,17.799606664114688
29.016241933262467,55.64614978868017,85.51948498715248,17.66974658225469
28.88636485140247,55.126775461240165,85.38964490529249,17.604823541324688
28.75649076954247,54.60738613380016,85.25980782343248,17.539902000394687
28.69155822861247,54.08798130636016,85.06504670064248,17.474977959464688
28.561681146752473,53.568571478920155,84.93520961878248,17.410054918534687
28.366858023962475,53.17903423334016,84.80537303692248,17.280187836674685
28.172036401172477,52.72455944683016,84.67554345506247,17.215264795744684
28.04215781931248,52.33501670125016,84.48080133227246,17.085404713884685
27.91228073745248,51.88055491474016,84.28603820948246,17.020480672954687
27.847348196522482,51.491026669160156,84.02635154576245,16.890621591094686
27.782415655592484,51.10150142358015,83.76666638204244,16.760765009234685
27.717483114662485,50.64705063707015,83.50697971832244,16.695843468304684
27.652550573732487,50.25752089149014,83.31222509553244,16.501048845514685
27.52267199187249,49.932909686840134,83.11747597274244,16.306260722724684
27.39279491001249,49.608304982190134,82.92272884995243,16.111472099934684
27.262917828152492,49.28369677754013,82.72798172716243,15.916683477144685
27.133040746292494,48.95908357289012,82.53323510437242,15.721890354354686
27.003163664432495,48.63446886824012,82.33848548158241,15.527099231564685
26.873286582572497,48.24491512266012,82.1437358587924,15.397249649704685
26.8083540416425,47.85536337708011,81.94899223600238,15.202460026914686
26.6784714597825,47.4658071315001,81.75424111321237,15.072614445054686
26.5485888779225,47.14117992685009,81.55949049042236,14.877831822264687
26.418712296062502,46.881488763130086,81.36473686763236,14.618120158544688
26.353779755132503,46.49194701755009,81.16999024484235,14.423343035754687
26.223902673272505,46.167330312900084,80.97524112205235,14.228563412964688
26.029079550482507,45.90763414918008,80.78049199926235,14.033776790174688
25.89920096862251,45.51808440360008,80.58575037647235,13.903927708314688
25.83426842769251,45.06360561709007,80.39100475368234,13.774074626454688
25.704389845832512,44.674065371510075,80.19625613089234,13.644227544594688
25.574512763972514,44.34946416686007,80.00150850810233,13.44943642180469
25.444635682112516,44.024871962210064,79.80675488531233,13.25463529901469
25.249812559322518,43.70026575756006,79.67693230345233,13.05983967622469
25.119935977462518,43.310738011980064,79.54710922159234,12.865047553434689
24.925115354672517,42.986133307330064,79.41728113973234,12.670251930644689
24.860183313742517,42.466745979890064,79.28745255787234,12.540391348784688
24.79525077281252,41.94736065245007,79.15762447601234,12.410527766924687
24.66537419095252,41.49290336594009,79.02780139415235,12.280665685064687
24.47055156816252,41.1033671203601,78.89797581229234,12.150794103204687
24.27572694537252,40.713827874780094,78.76814873043234,12.020922521344687
24.145848863512516,40.25936658827009,78.63831914857234,11.891055939484687
24.080914822582514,39.73998026083009,78.50849406671233,11.761188357624686
24.015981281652515,39.220590933390085,78.37866698485233,11.631316775764686
23.886098699792516,38.766131646880076,78.24883840299233,11.501440693904687
23.756218617932515,38.31166336037007,78.11900982113234,11.371573612044688
23.62634053607251,37.857186573860076,77.98918123927234,11.241705030184688
23.49646245421251,37.40270228735008,77.85935265741234,11.111836948324688
23.366584372352506,36.883278459910066,77.72952407555235,11.046907907394688
23.236704290492504,36.428784173400054,77.59969599369235,10.917042825534688
23.041882667702506,35.97429688689005,77.46986941183235,10.852106784604688
22.847060044912507,35.51981210038006,77.34004232997235,10.787170743674688
22.652235422122505,35.19519039573006,77.21021374811235,10.592355620884687
22.457410799332504,34.87055369108006,77.08038516625236,10.397538498094688
22.3275327174725,34.416059404570056,76.95055658439236,10.267669916234688
22.262596176542502,33.96158161806005,76.82072800253236,10.072856293444689
22.067767553752503,33.636959913410045,76.69089992067236,9.878051670654688
21.937889471892504,33.24740766783004,76.56107183881237,9.68324704786469
