current_reward,current_battery,distance_to_goal,terminated,truncated
-0.04,74.22656080255449,0.42105263,False,False
-0.04,73.90190409790449,0.42105263,False,False
-0.04,73.57723789325449,0.42105263,False,False
-0.04,73.2525596886045,0.36842105,False,False
-0.79,72.92789198395451,0.36842105,False,False
-1.0,72.6032187793045,0.36842105,False,False
-0.04,72.27854607465449,0.31578946,False,False
-0.79,71.95387887000447,0.31578946,False,False
-0.25,71.62921766535446,0.36842105,False,False
-1.0,71.30455146070446,0.36842105,False,False
-1.0,70.97988225605445,0.36842105,False,False
-0.04,70.65521155140445,0.31578946,False,False
-1.0,70.33054034675443,0.31578946,False,False
-0.25,70.00586764210442,0.36842105,False,False
-1.0,69.68119293745441,0.36842105,False,False
-0.25,69.2915761918744,0.42105263,False,False
-0.04,68.90195444629438,0.47368422,False,False
-0.79,68.51232820071436,0.47368422,False,False
-0.79,68.12270695513436,0.47368422,False,False
-0.79,67.73308470955435,0.47368422,False,False
-1.0,67.34346296397433,0.47368422,False,False
-1.0,67.08372230025432,0.47368422,False,False
-0.04,66.82398763653431,0.42105263,False,False
-0.04,66.5642564728143,0.42105263,False,False
-0.04,66.30452180909428,0.47368422,False,False
-1.0,65.97983910444428,0.47368422,False,False
-0.25,65.59021785886428,0.42105263,False,False
-0.04,65.20060011328427,0.47368422,False,False
-0.04,64.81097786770425,0.47368422,False,False
-0.25,64.48628866305424,0.42105263,False,False
-0.79,64.16160845840423,0.42105263,False,False
-0.04,63.901876294684236,0.42105263,False,False
-0.04,63.57719209003424,0.42105263,False,False
-0.04,63.25250738538424,0.42105263,False,False
-0.04,62.92782818073424,0.36842105,False,False
-0.04,62.60315547608424,0.36842105,False,False
-0.25,62.27848177143424,0.36842105,False,False
-0.04,61.88887552585423,0.36842105,False,False
-0.79,61.49927878027423,0.36842105,False,False
-0.04,61.17461107562424,0.31578946,False,False
-1.0,60.78500583004424,0.31578946,False,False
-0.25,60.46033612539424,0.36842105,False,False
-0.25,60.13566242074425,0.42105263,False,False
-0.79,59.87592075702425,0.42105263,False,False
-1.0,59.61617509330424,0.42105263,False,False
-1.0,59.356437929584246,0.42105263,False,False
-0.25,58.96681768400424,0.36842105,False,False
-1.0,58.64213947935424,0.36842105,False,False
-0.25,58.31746127470424,0.31578946,False,False
-0.04,57.992793570054246,0.31578946,False,False
-1.0,57.66812586540424,0.31578946,False,False
-1.0,57.408389201684244,0.31578946,False,False
-0.25,57.21359757889425,0.36842105,False,False
-1.0,57.018804956104255,0.36842105,False,False
-0.25,56.82400883331425,0.42105263,False,False
-1.0,56.629207710524256,0.42105263,False,False
-0.25,56.36947304680426,0.47368422,False,False
-0.25,56.109732883084256,0.42105263,False,False
-0.25,55.84999221936425,0.42105263,False,False
-0.25,55.59024905564426,0.36842105,False,False
-0.25,55.39544793285426,0.31578946,False,False
-0.25,55.20065031006426,0.36842105,False,False
-0.04,55.005849187274265,0.31578946,False,False
-0.79,54.81105306448426,0.31578946,False,False
-0.25,54.616257941694265,0.36842105,False,False
-0.25,54.42145781890427,0.42105263,False,False
-0.25,54.226654696114274,0.42105263,False,False
-0.25,54.031851073324276,0.47368422,False,False
-0.04,53.837039950534276,0.42105263,False,False
-0.25,53.57729528681428,0.42105263,False,False
-0.25,53.317554123094276,0.42105263,False,False
-1.0,53.05781745937427,0.42105263,False,False
-0.25,52.86301833658427,0.36842105,False,False
-0.25,52.668225713794264,0.36842105,False,False
-0.04,52.47343209100426,0.42105263,False,False
-0.04,52.27863596821426,0.36842105,False,False
-0.04,52.08384784542426,0.42105263,False,False
-0.04,51.82411768170426,0.36842105,False,False
-0.25,51.56439851798426,0.42105263,False,False
-0.79,51.30466985426426,0.42105263,False,False
-0.04,39.68902730644398,0.47368422,False,False
-0.79,39.299480560863984,0.47368422,False,False
-0.04,38.90993231528399,0.47368422,False,False
-0.79,38.58532061063399,0.47368422,False,False
-0.04,38.260706905983994,0.47368422,False,False
-0.04,37.93609520133399,0.47368422,False,False
-0.04,37.611478996683985,0.47368422,False,False
-0.04,37.286865792033986,0.42105263,False,False
-0.04,36.96225508738398,0.36842105,False,False
-0.04,36.63764838273398,0.31578946,False,False
-0.79,36.31304517808397,0.31578946,False,False
-0.79,35.98844547343397,0.31578946,False,False
-0.04,35.66384576878397,0.2631579,False,False
-0.79,35.274330523203965,0.2631579,False,False
-0.79,34.884814777623966,0.2631579,False,False
-0.25,34.49529903204397,0.31578946,False,False
-1.0,34.10577928646397,0.31578946,False,False
-0.04,33.716262540883974,0.31578946,False,False
-0.25,33.32674879530397,0.36842105,False,False
-0.04,32.93722904972397,0.42105263,False,False
-0.04,32.547711804143965,0.36842105,False,False
-0.25,32.15819655856396,0.42105263,False,False
-0.25,31.83360135391396,0.42105263,False,False
-0.25,31.509003149263958,0.36842105,False,False
-0.25,31.119471903683955,0.31578946,False,False
-0.04,30.729938158103952,0.2631579,False,False
-0.04,30.34039941252395,0.21052632,False,False
-0.04,30.080718248803947,0.15789473,False,False
-0.04,29.756108544153946,0.15789473,False,False
-0.25,29.431499339503944,0.15789473,False,False
-0.25,29.106886634853943,0.15789473,False,False
-0.79,28.847192471133944,0.15789473,False,False
-0.04,28.587492307413942,0.15789473,False,False
-0.25,28.32779964369394,0.15789473,False,False
-0.79,28.06811197997394,0.15789473,False,False
-1.0,27.743500775323938,0.15789473,False,False
