current_reward,current_battery,distance_to_goal,terminated,truncated
-0.79,22.145395469433314,0.42105263,False,False
-0.79,22.080446928503314,0.42105263,False,False
-0.79,22.015498387573313,0.42105263,False,False
-0.79,21.950549846643312,0.42105263,False,False
-0.79,21.885601305713312,0.42105263,False,False
-1.0,21.82065276478331,0.42105263,False,False
-1.0,21.75570422385331,0.42105263,False,False
-0.79,21.69075568292331,0.42105263,False,False
-1.0,21.62580714199331,0.42105263,False,False
-0.04,39.88892825359664,0.47368422,False,False
-0.04,39.56430204894664,0.47368422,False,False
-0.04,39.239686844296635,0.42105263,False,False
-0.25,38.91507813964663,0.47368422,False,False
-0.25,38.59046443499663,0.47368422,False,False
-0.25,21.49591406013331,0.42105263,False,False
-0.25,38.13600364848664,0.47368422,False,False
-0.25,21.36601947827331,0.42105263,False,False
-1.0,21.23612489641331,0.42105263,False,False
-1.0,21.106230314553308,0.42105263,False,False
-0.04,20.976335732693308,0.36842105,False,False
-1.0,20.911389691763308,0.36842105,False,False
-1.0,20.846443650833308,0.36842105,False,False
-1.0,20.781497609903308,0.36842105,False,False
-0.04,20.71655156897331,0.31578946,False,False
-1.0,20.586671487113307,0.31578946,False,False
-0.79,20.391846864323306,0.31578946,False,False
-0.79,20.197025241533304,0.31578946,False,False
-1.0,20.0022036187433,0.31578946,False,False
-1.0,19.872325536883302,0.31578946,False,False
-0.79,19.677508914093302,0.31578946,False,False
-0.79,19.4826937913033,0.31578946,False,False
-1.0,19.3528202094433,0.31578946,False,False
-0.04,19.1580020866533,0.31578946,False,False
-0.25,18.9631769638633,0.31578946,False,False
-1.0,18.768362341073303,0.31578946,False,False
-1.0,18.573541718283302,0.31578946,False,False
-1.0,18.443665136423302,0.31578946,False,False
-1.0,18.313788554563303,0.31578946,False,False
-0.25,18.183911972703303,0.36842105,False,False
-1.0,18.054029390843304,0.36842105,False,False
-1.0,17.924146808983306,0.36842105,False,False
-0.25,17.794267227123306,0.31578946,False,False
-0.25,17.599448604333304,0.31578946,False,False
-0.79,17.469570022473302,0.31578946,False,False
-0.25,17.274748399683304,0.31578946,False,False
-0.25,17.079930276893304,0.31578946,False,False
