"(1, 14)","(5, 4)","(11, 17)","(16, 4)"
22.080446928503314,41.96641156335665,16.822301569413284,41.922062626787366
22.015498387573313,41.70672039963665,16.562628905693284,41.66236396306737
21.950549846643312,41.44703073591665,16.302959241973284,41.40266929934737
21.885601305713312,41.187349072196646,16.043279578253284,41.14297663562738
21.82065276478331,40.92766640847665,15.783610914533284,40.88328547190738
21.75570422385331,40.667982244756644,15.523938250813282,40.623593308187374
21.69075568292331,40.40830308103664,15.264272587093282,40.36389864446737
21.62580714199331,40.14862141731664,15.004602923373284,40.104208480747374
21.56085860106331,39.88892825359664,14.744922759653283,39.844517317027375
21.56085860106331,39.56430204894664,14.485260095933283,39.584820153307376
21.56085860106331,39.239686844296635,14.225600932213283,39.32512298958738
21.56085860106331,38.91507813964663,13.965936768493282,39.06542582586738
21.56085860106331,38.59046443499663,13.706264104773284,38.80572716214738
21.49591406013331,38.330770271276634,13.446592941053284,38.54602649842737
21.36601947827331,38.13600364848664,13.186929777333285,38.28633183470737
21.36601947827331,37.81137694383664,12.927261613613286,38.026636170987366
21.23612489641331,37.61660832104664,12.667592949893285,37.76694350726737
21.106230314553308,37.42183619825664,12.407926786173284,37.50724934354737
20.976335732693308,37.22706307546664,12.148262622453284,37.24755117982737
20.911389691763308,36.967372911746644,11.888590958733284,36.987853516107364
20.846443650833308,36.70768424802664,11.628918295013284,36.72815485238736
20.781497609903308,36.44799658430664,11.369236631293285,36.46846618866736
20.71655156897331,36.188308920586636,11.109561467573284,36.208781024947356
20.586671487113307,35.928612756866634,10.914802344783284,35.94909836122736
20.391846864323306,35.66890859314663,10.784957762923286,35.68941419750736
20.197025241533304,35.409210429426636,10.655111681063286,35.42973153378736
20.0022036187433,35.14951076570664,10.525259099203286,35.170050370067365
19.872325536883302,34.889817601986636,10.330485476413285,34.91036620634736
19.677508914093302,34.630123938266635,10.200625394553287,34.65068154262736
19.4826937913033,34.37042527454664,10.070768312693286,34.39099537890737
19.3528202094433,34.110724610826644,9.875984189903285,34.13131021518737
19.1580020866533,33.85102644710665,9.746117108043284,33.87162805146737
18.9631769638633,33.591323783386656,9.616248526183284,33.611944387747364
18.768362341073303,33.33161961966666,9.486392944323283,33.352256224027364
18.573541718283302,33.071907955946656,9.356535862463282,33.09257306030737
18.443665136423302,32.81219329222665,9.161765739673282,32.832886896587375
